,playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
267,8477465,2024,Tristan Jarry,PIT,G,5on5,22,63345.0,43.73,53.0,991.0,33.82,51.0,130.51,93.0,518.56,471.0,17.77,0.0,281.84,210.0,209.49,308.0,42.25,549.0,125.0,43.0,15.6,16.02,12.11,25.0,19.0,9.0,274.0,2.0,1.0
268,8477465,2024,Tristan Jarry,PIT,G,4on5,22,4680.0,9.18,9.0,131.0,6.24,5.0,15.63,15.0,71.84,75.0,0.27,0.0,44.28,37.0,23.29,35.0,8.89,73.0,18.0,10.0,2.32,1.97,4.9,1.0,1.0,7.0,30.0,0.0,0.0
269,8477465,2024,Tristan Jarry,PIT,G,5on4,22,5744.0,1.54,2.0,34.0,1.22,3.0,3.57,2.0,21.49,27.0,3.21,0.0,7.9,4.0,15.96,20.0,1.52,25.0,5.0,1.0,0.64,0.65,0.25,1.0,1.0,0.0,3.0,0.0,0.0
270,8482137,2024,Yaroslav Askarov,SJS,G,other,12,725.0,2.01,3.0,25.0,1.08,0.0,2.49,1.0,12.24,10.0,0.31,0.0,5.77,6.0,4.04,6.0,1.91,10.0,4.0,2.0,0.44,0.45,1.12,1.0,2.0,0.0,9.0,0.0,0.0
271,8482137,2024,Yaroslav Askarov,SJS,G,all,12,41450.0,37.61,33.0,731.0,26.67,43.0,91.28,54.0,384.69,346.0,10.88,0.0,207.99,188.0,152.06,210.0,35.85,391.0,99.0,39.0,10.93,12.35,14.32,13.0,10.0,10.0,202.0,0.0,0.0
272,8482137,2024,Yaroslav Askarov,SJS,G,5on5,12,35081.0,27.9,23.0,598.0,20.38,33.0,76.34,47.0,311.34,285.0,8.92,0.0,168.47,152.0,125.34,173.0,26.59,321.0,79.0,29.0,9.19,9.96,8.76,12.0,7.0,4.0,169.0,0.0,0.0
273,8482137,2024,Yaroslav Askarov,SJS,G,4on5,12,2774.0,7.18,7.0,95.0,4.85,10.0,11.38,6.0,53.27,41.0,0.32,0.0,31.14,29.0,16.45,21.0,6.84,51.0,14.0,8.0,1.08,1.64,4.45,0.0,1.0,6.0,22.0,0.0,0.0
274,8482137,2024,Yaroslav Askarov,SJS,G,5on4,12,2870.0,0.52,0.0,13.0,0.37,0.0,1.06,0.0,7.84,10.0,1.33,0.0,2.6,1.0,6.22,10.0,0.52,9.0,2.0,0.0,0.23,0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0
275,8476914,2024,Joonas Korpisalo,BOS,G,other,17,1503.0,3.07,1.0,47.0,1.84,2.0,4.87,4.0,23.54,20.0,0.8,0.0,14.14,14.0,9.18,13.0,2.99,23.0,7.0,4.0,0.89,0.88,1.3,1.0,0.0,0.0,13.0,0.0,0.0
276,8476914,2024,Joonas Korpisalo,BOS,G,all,17,57432.0,43.23,43.0,953.0,33.15,57.0,126.35,94.0,498.05,425.0,16.08,1.0,268.84,207.0,194.4,280.0,41.89,523.0,115.0,45.0,14.18,15.11,13.94,18.0,15.0,10.0,270.0,0.0,0.0
277,8476914,2024,Joonas Korpisalo,BOS,G,5on5,17,47801.0,31.67,29.0,778.0,24.75,42.0,105.99,79.0,402.3,341.0,11.9,1.0,216.37,170.0,159.61,230.0,30.63,431.0,92.0,29.0,11.49,12.09,8.1,13.0,10.0,6.0,226.0,0.0,0.0
278,8476914,2024,Joonas Korpisalo,BOS,G,4on5,17,4250.0,7.72,10.0,114.0,6.13,13.0,13.71,11.0,61.38,53.0,0.54,0.0,34.96,22.0,18.29,27.0,7.52,57.0,15.0,11.0,1.38,2.04,4.31,2.0,4.0,4.0,31.0,0.0,0.0
279,8476914,2024,Joonas Korpisalo,BOS,G,5on4,17,3878.0,0.66,2.0,13.0,0.39,0.0,1.64,0.0,10.05,10.0,2.74,0.0,3.07,1.0,6.92,10.0,0.65,12.0,0.0,1.0,0.42,0.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0
280,8480843,2024,Lukas Dostal,ANA,G,other,30,3329.0,9.69,8.0,109.0,3.7,3.0,10.77,12.0,57.19,58.0,1.19,0.0,31.2,21.0,19.82,33.0,8.13,43.0,22.0,12.0,2.0,2.71,4.98,1.0,5.0,2.0,32.0,0.0,0.0
281,8480843,2024,Lukas Dostal,ANA,G,all,30,104430.0,101.71,86.0,1997.0,70.99,107.0,250.58,227.0,1041.28,937.0,29.22,2.0,559.38,444.0,404.37,555.0,96.38,1022.0,292.0,108.0,30.09,36.49,35.13,25.0,37.0,24.0,575.0,0.0,0.0
282,8480843,2024,Lukas Dostal,ANA,G,5on5,30,84327.0,72.73,59.0,1594.0,52.46,80.0,204.79,179.0,813.74,715.0,23.28,2.0,436.38,353.0,322.13,443.0,70.12,817.0,227.0,72.0,24.12,28.96,19.65,22.0,26.0,11.0,478.0,0.0,0.0
283,8480843,2024,Lukas Dostal,ANA,G,4on5,30,7875.0,16.84,17.0,254.0,13.48,24.0,31.46,34.0,144.05,140.0,0.61,0.0,83.28,63.0,44.12,55.0,15.7,139.0,33.0,22.0,3.2,3.61,10.03,2.0,4.0,11.0,60.0,0.0,0.0
284,8480843,2024,Lukas Dostal,ANA,G,5on4,30,8899.0,2.23,1.0,35.0,1.17,0.0,3.2,2.0,23.92,22.0,4.01,0.0,7.4,7.0,17.28,22.0,2.2,21.0,9.0,2.0,0.66,1.09,0.48,0.0,1.0,0.0,3.0,0.0,0.0
285,8481668,2024,Arturs Silovs,VAN,G,other,7,490.0,0.41,1.0,6.0,0.25,0.0,0.79,0.0,3.92,4.0,0.19,0.0,1.82,1.0,1.63,3.0,0.41,4.0,0.0,1.0,0.17,0.0,0.24,0.0,0.0,1.0,1.0,0.0,0.0
286,8481668,2024,Arturs Silovs,VAN,G,all,7,21900.0,16.01,25.0,330.0,11.98,17.0,44.61,30.0,180.2,163.0,5.43,0.0,98.39,87.0,70.11,88.0,15.25,194.0,34.0,19.0,5.5,4.35,6.16,13.0,5.0,7.0,83.0,0.0,0.0
287,8481668,2024,Arturs Silovs,VAN,G,5on5,7,17850.0,12.66,19.0,278.0,9.72,15.0,38.72,27.0,151.73,135.0,4.36,0.0,82.09,75.0,58.88,71.0,11.96,163.0,29.0,15.0,4.52,3.8,4.34,13.0,3.0,3.0,71.0,0.0,0.0
288,8481668,2024,Arturs Silovs,VAN,G,4on5,7,1801.0,2.5,3.0,41.0,1.79,2.0,4.65,3.0,20.83,19.0,0.18,0.0,13.29,10.0,7.01,12.0,2.45,24.0,3.0,3.0,0.65,0.28,1.57,0.0,0.0,3.0,11.0,0.0,0.0
289,8481668,2024,Arturs Silovs,VAN,G,5on4,7,1759.0,0.43,2.0,5.0,0.21,0.0,0.46,0.0,3.72,5.0,0.69,0.0,1.19,1.0,2.6,2.0,0.43,3.0,2.0,0.0,0.17,0.27,0.0,0.0,2.0,0.0,0.0,0.0,0.0
290,8478905,2024,Ivan Fedotov,PHI,G,other,15,1310.0,2.29,3.0,32.0,1.04,2.0,2.28,2.0,13.11,12.0,0.59,0.0,7.99,5.0,3.98,6.0,2.16,6.0,10.0,2.0,0.29,1.0,1.0,1.0,1.0,1.0,14.0,0.0,0.0
291,8478905,2024,Ivan Fedotov,PHI,G,all,15,49170.0,38.34,44.0,815.0,26.73,46.0,97.96,73.0,399.53,367.0,13.75,1.0,217.12,163.0,160.35,228.0,36.67,393.0,127.0,34.0,11.32,15.81,11.21,17.0,20.0,7.0,261.0,0.0,0.0
292,8478905,2024,Ivan Fedotov,PHI,G,5on5,15,41214.0,28.81,34.0,692.0,22.01,39.0,86.25,65.0,338.84,311.0,11.32,1.0,185.19,140.0,138.25,194.0,27.58,356.0,92.0,24.0,9.81,11.58,7.41,14.0,17.0,3.0,220.0,0.0,0.0
293,8478905,2024,Ivan Fedotov,PHI,G,4on5,15,3071.0,5.74,6.0,71.0,2.94,5.0,7.34,5.0,35.13,30.0,0.32,0.0,19.11,15.0,10.72,16.0,5.43,21.0,19.0,7.0,0.84,2.41,2.5,1.0,2.0,3.0,24.0,0.0,0.0
294,8478905,2024,Ivan Fedotov,PHI,G,5on4,15,3575.0,0.75,0.0,10.0,0.32,0.0,0.83,1.0,5.31,7.0,1.32,0.0,1.94,2.0,3.94,5.0,0.75,5.0,2.0,1.0,0.19,0.26,0.3,0.0,0.0,0.0,2.0,0.0,0.0
295,8478007,2024,Elvis Merzlikins,CBJ,G,other,32,3413.0,8.78,9.0,121.0,4.57,3.0,12.24,9.0,61.35,54.0,1.08,0.0,36.03,39.0,20.23,23.0,7.83,51.0,22.0,11.0,2.24,2.83,3.72,0.0,6.0,3.0,37.0,0.0,0.0
296,8478007,2024,Elvis Merzlikins,CBJ,G,all,32,115789.0,95.07,95.0,2020.0,68.36,100.0,243.06,158.0,1004.13,899.0,31.91,4.0,547.75,449.0,390.07,570.0,91.0,1023.0,250.0,105.0,28.97,31.87,34.22,35.0,30.0,30.0,642.0,6.0,3.0
297,8478007,2024,Elvis Merzlikins,CBJ,G,5on5,32,96563.0,69.02,59.0,1637.0,51.46,88.0,199.92,127.0,797.65,697.0,26.54,4.0,429.49,341.0,319.35,476.0,66.23,838.0,186.0,72.0,23.46,23.93,21.62,30.0,16.0,13.0,541.0,6.0,3.0
298,8478007,2024,Elvis Merzlikins,CBJ,G,4on5,32,8882.0,15.41,24.0,234.0,11.31,9.0,28.19,21.0,127.6,129.0,0.98,0.0,76.08,63.0,38.78,57.0,15.08,119.0,35.0,20.0,2.89,4.15,8.37,3.0,7.0,14.0,60.0,0.0,0.0
299,8478007,2024,Elvis Merzlikins,CBJ,G,5on4,32,6931.0,1.59,3.0,23.0,0.78,0.0,2.05,0.0,14.86,17.0,3.29,0.0,4.7,3.0,10.41,14.0,1.59,13.0,5.0,2.0,0.34,0.74,0.51,2.0,1.0,0.0,3.0,0.0,0.0
300,8479496,2024,David Rittich,LAK,G,other,22,2353.0,2.68,5.0,49.0,1.81,4.0,4.91,3.0,22.79,22.0,0.43,0.0,14.35,12.0,6.36,7.0,2.61,21.0,7.0,3.0,0.77,0.71,1.2,2.0,2.0,1.0,18.0,0.0,0.0
301,8479496,2024,David Rittich,LAK,G,all,22,70727.0,47.64,52.0,1012.0,33.7,50.0,122.03,67.0,501.77,448.0,21.38,1.0,271.08,208.0,195.48,308.0,45.88,502.0,139.0,46.0,13.82,17.72,16.1,21.0,18.0,13.0,325.0,2.0,1.0
302,8479496,2024,David Rittich,LAK,G,5on5,22,58951.0,33.81,35.0,835.0,25.78,39.0,102.5,57.0,404.77,362.0,18.17,0.0,217.47,162.0,163.64,262.0,32.64,415.0,115.0,27.0,11.09,14.59,8.13,17.0,14.0,4.0,278.0,2.0,1.0
303,8479496,2024,David Rittich,LAK,G,4on5,22,4963.0,10.34,11.0,108.0,5.67,7.0,13.46,6.0,64.05,54.0,0.51,1.0,35.88,31.0,17.57,30.0,9.83,55.0,14.0,16.0,1.61,1.97,6.77,1.0,2.0,8.0,23.0,0.0,0.0
304,8479496,2024,David Rittich,LAK,G,5on4,22,4460.0,0.8,1.0,20.0,0.45,0.0,1.16,1.0,10.15,10.0,2.27,0.0,3.38,3.0,7.91,9.0,0.8,11.0,3.0,0.0,0.34,0.46,0.0,1.0,0.0,0.0,6.0,0.0,0.0
305,8478039,2024,Kaapo Kahkonen,COL,G,other,1,129.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
306,8478039,2024,Kaapo Kahkonen,COL,G,all,1,3496.0,1.85,4.0,45.0,1.51,5.0,6.2,2.0,24.1,20.0,1.21,0.0,12.76,6.0,9.81,16.0,1.79,26.0,5.0,2.0,0.73,0.59,0.53,2.0,1.0,1.0,12.0,0.0,0.0
307,8478039,2024,Kaapo Kahkonen,COL,G,5on5,1,2559.0,1.61,4.0,34.0,1.15,4.0,4.98,2.0,19.52,17.0,0.89,0.0,10.47,5.0,8.1,12.0,1.55,22.0,3.0,2.0,0.69,0.38,0.53,2.0,1.0,1.0,7.0,0.0,0.0
308,8478039,2024,Kaapo Kahkonen,COL,G,4on5,1,411.0,0.04,0.0,8.0,0.21,0.0,0.91,0.0,2.91,2.0,0.01,0.0,1.79,1.0,0.95,3.0,0.04,4.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
309,8478039,2024,Kaapo Kahkonen,COL,G,5on4,1,397.0,0.21,0.0,2.0,0.14,1.0,0.31,0.0,1.67,1.0,0.28,0.0,0.5,0.0,0.76,1.0,0.2,0.0,2.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,8475831,2024,Philipp Grubauer,SEA,G,other,21,1640.0,1.86,0.0,35.0,1.14,0.0,4.07,4.0,18.69,12.0,0.4,0.0,10.82,8.0,7.48,14.0,1.85,19.0,4.0,3.0,0.58,0.44,0.83,0.0,0.0,0.0,9.0,0.0,0.0
311,8475831,2024,Philipp Grubauer,SEA,G,all,21,69564.0,56.54,74.0,1230.0,42.62,48.0,154.58,126.0,634.36,552.0,19.13,0.0,353.06,296.0,251.68,335.0,54.48,665.0,153.0,62.0,18.73,19.32,18.49,30.0,31.0,13.0,350.0,0.0,0.0
312,8475831,2024,Philipp Grubauer,SEA,G,5on5,21,59137.0,43.63,63.0,1034.0,33.95,40.0,133.51,104.0,531.26,464.0,16.37,0.0,293.92,243.0,215.0,287.0,42.41,571.0,126.0,41.0,16.19,15.88,11.56,29.0,28.0,6.0,296.0,0.0,0.0
313,8475831,2024,Philipp Grubauer,SEA,G,4on5,21,3683.0,9.97,11.0,144.0,7.01,8.0,15.52,18.0,73.32,66.0,0.3,0.0,45.09,41.0,21.86,24.0,9.12,66.0,20.0,16.0,1.76,2.52,5.68,1.0,3.0,7.0,42.0,0.0,0.0
314,8475831,2024,Philipp Grubauer,SEA,G,5on4,21,5104.0,1.09,0.0,17.0,0.53,0.0,1.49,0.0,11.09,10.0,2.06,0.0,3.23,4.0,7.33,10.0,1.09,9.0,3.0,2.0,0.2,0.48,0.41,0.0,0.0,0.0,3.0,0.0,0.0
315,8481707,2024,Erik Portillo,LAK,G,other,1,91.0,0.19,0.0,4.0,0.13,0.0,0.44,0.0,1.64,1.0,0.04,0.0,0.89,1.0,0.3,1.0,0.17,1.0,1.0,0.0,0.05,0.14,0.0,0.0,0.0,0.0,2.0,0.0,0.0
316,8481707,2024,Erik Portillo,LAK,G,all,1,3517.0,2.74,1.0,59.0,2.33,5.0,8.63,6.0,35.68,29.0,0.89,0.0,20.03,18.0,14.08,19.0,2.55,37.0,10.0,2.0,1.13,1.14,0.47,0.0,1.0,0.0,10.0,0.0,0.0
317,8481707,2024,Erik Portillo,LAK,G,5on5,1,2826.0,1.71,1.0,46.0,1.6,3.0,6.75,5.0,27.11,21.0,0.7,0.0,15.51,14.0,11.5,15.0,1.64,32.0,5.0,1.0,0.93,0.54,0.23,0.0,1.0,0.0,8.0,0.0,0.0
318,8481707,2024,Erik Portillo,LAK,G,4on5,1,360.0,0.81,0.0,8.0,0.57,2.0,1.36,1.0,6.24,7.0,0.02,0.0,3.4,3.0,1.65,2.0,0.71,3.0,4.0,1.0,0.12,0.46,0.23,0.0,0.0,0.0,0.0,0.0,0.0
319,8481707,2024,Erik Portillo,LAK,G,5on4,1,240.0,0.03,0.0,1.0,0.03,0.0,0.08,0.0,0.69,0.0,0.13,0.0,0.23,0.0,0.63,1.0,0.03,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,8471734,2024,Jonathan Quick,NYR,G,other,16,1488.0,2.28,3.0,37.0,1.45,0.0,4.36,3.0,19.42,15.0,0.36,1.0,11.02,9.0,6.24,11.0,2.18,12.0,14.0,0.0,0.4,1.88,0.0,0.0,3.0,0.0,11.0,0.0,0.0
321,8471734,2024,Jonathan Quick,NYR,G,all,16,52116.0,43.06,45.0,865.0,31.34,45.0,116.57,59.0,473.73,437.0,15.41,2.0,255.62,214.0,184.61,283.0,41.76,472.0,137.0,38.0,13.99,16.7,12.38,19.0,16.0,10.0,218.0,2.0,1.0
322,8471734,2024,Jonathan Quick,NYR,G,5on5,16,44040.0,29.91,31.0,716.0,24.18,35.0,98.71,51.0,384.64,358.0,12.69,1.0,208.76,171.0,154.41,240.0,29.12,408.0,97.0,24.0,11.99,11.59,6.33,18.0,11.0,2.0,187.0,2.0,1.0
323,8471734,2024,Jonathan Quick,NYR,G,4on5,16,3472.0,9.17,8.0,94.0,5.19,9.0,11.56,5.0,57.09,52.0,0.48,0.0,31.99,29.0,16.32,25.0,8.76,42.0,23.0,11.0,1.31,2.89,4.97,0.0,2.0,6.0,18.0,0.0,0.0
324,8471734,2024,Jonathan Quick,NYR,G,5on4,16,3116.0,0.78,1.0,13.0,0.37,1.0,1.37,0.0,9.22,9.0,1.79,0.0,2.75,3.0,6.47,7.0,0.78,8.0,3.0,1.0,0.19,0.34,0.25,1.0,0.0,0.0,1.0,0.0,0.0
325,8480051,2024,Cayden Primeau,MTL,G,other,11,1194.0,2.56,3.0,36.0,1.21,0.0,2.61,4.0,15.42,16.0,0.48,0.0,9.3,8.0,4.84,5.0,2.5,10.0,9.0,2.0,0.44,1.22,0.91,0.0,2.0,1.0,15.0,0.0,0.0
326,8480051,2024,Cayden Primeau,MTL,G,all,11,31422.0,31.53,41.0,557.0,20.4,34.0,68.04,58.0,289.39,250.0,7.83,0.0,155.31,119.0,107.12,139.0,29.98,267.0,88.0,37.0,9.05,10.95,11.52,22.0,14.0,5.0,165.0,2.0,1.0
327,8480051,2024,Cayden Primeau,MTL,G,5on5,11,24401.0,20.95,33.0,419.0,14.69,27.0,53.45,41.0,218.9,187.0,6.15,0.0,116.73,84.0,83.89,112.0,20.23,216.0,57.0,24.0,7.04,7.25,6.66,18.0,11.0,4.0,122.0,2.0,1.0
328,8480051,2024,Cayden Primeau,MTL,G,4on5,11,3160.0,6.9,4.0,92.0,4.0,6.0,10.94,13.0,47.72,39.0,0.26,0.0,26.81,23.0,13.77,18.0,6.14,35.0,20.0,9.0,1.37,2.3,3.23,3.0,1.0,0.0,28.0,0.0,0.0
329,8480051,2024,Cayden Primeau,MTL,G,5on4,11,2667.0,1.12,1.0,10.0,0.49,1.0,1.04,0.0,7.35,8.0,0.94,0.0,2.46,4.0,4.62,4.0,1.11,6.0,2.0,2.0,0.2,0.18,0.73,1.0,0.0,0.0,0.0,0.0,0.0
330,8479193,2024,Casey DeSmith,DAL,G,other,15,1720.0,2.17,1.0,43.0,1.57,0.0,4.05,4.0,19.91,16.0,0.25,0.0,13.87,15.0,5.65,8.0,2.06,20.0,6.0,2.0,0.85,0.74,0.58,0.0,0.0,1.0,15.0,0.0,0.0
331,8479193,2024,Casey DeSmith,DAL,G,all,15,49077.0,39.52,33.0,768.0,27.36,38.0,98.11,67.0,407.48,381.0,14.54,2.0,219.67,175.0,158.1,241.0,38.1,394.0,121.0,41.0,11.45,14.94,13.12,13.0,13.0,7.0,212.0,2.0,1.0
332,8479193,2024,Casey DeSmith,DAL,G,5on5,15,39868.0,29.38,27.0,633.0,21.49,31.0,84.16,58.0,336.75,313.0,11.56,1.0,180.1,139.0,134.01,203.0,28.62,338.0,94.0,28.0,9.34,11.62,8.42,11.0,11.0,5.0,173.0,0.0,0.0
333,8479193,2024,Casey DeSmith,DAL,G,4on5,15,3380.0,7.07,5.0,78.0,3.72,6.0,8.35,5.0,41.52,40.0,0.44,0.0,22.46,20.0,12.09,19.0,6.54,28.0,16.0,11.0,1.03,1.91,4.12,2.0,2.0,1.0,23.0,0.0,0.0
334,8479193,2024,Casey DeSmith,DAL,G,5on4,15,4109.0,0.9,0.0,14.0,0.59,1.0,1.54,0.0,9.29,12.0,2.29,1.0,3.24,1.0,6.36,11.0,0.87,8.0,5.0,0.0,0.22,0.67,0.0,0.0,0.0,0.0,1.0,2.0,1.0
335,8478916,2024,Joey Daccord,SEA,G,other,33,3211.0,8.29,8.0,92.0,4.15,5.0,9.26,10.0,49.35,47.0,0.94,1.0,31.03,34.0,12.5,10.0,6.87,39.0,14.0,14.0,1.65,1.63,5.02,2.0,2.0,4.0,25.0,0.0,0.0
336,8478916,2024,Joey Daccord,SEA,G,all,33,114808.0,94.25,78.0,2035.0,71.33,125.0,260.6,238.0,1052.45,926.0,30.92,3.0,581.41,517.0,413.37,497.0,89.29,1111.0,236.0,110.0,31.77,29.18,33.3,30.0,29.0,19.0,578.0,0.0,0.0
337,8478916,2024,Joey Daccord,SEA,G,5on5,33,95208.0,69.46,55.0,1640.0,53.21,105.0,215.21,196.0,833.43,725.0,25.24,2.0,453.79,401.0,336.83,398.0,66.52,895.0,187.0,75.0,25.0,23.32,21.14,23.0,24.0,8.0,483.0,0.0,0.0
338,8478916,2024,Joey Daccord,SEA,G,4on5,33,7341.0,13.92,14.0,259.0,12.48,13.0,31.49,27.0,139.6,123.0,0.63,0.0,86.82,79.0,43.48,60.0,13.34,149.0,26.0,18.0,4.36,3.14,6.43,5.0,3.0,6.0,66.0,0.0,0.0
339,8478916,2024,Joey Daccord,SEA,G,5on4,33,9048.0,2.43,1.0,41.0,1.39,2.0,4.21,4.0,27.84,28.0,4.0,0.0,8.79,3.0,19.29,27.0,2.42,25.0,9.0,3.0,0.62,1.1,0.72,0.0,0.0,1.0,4.0,0.0,0.0
340,8479312,2024,Alex Lyon,DET,G,other,19,1878.0,3.42,0.0,49.0,2.13,5.0,5.2,4.0,25.35,23.0,0.36,0.0,17.03,19.0,6.18,7.0,2.92,20.0,12.0,3.0,0.69,1.48,1.25,0.0,0.0,0.0,14.0,0.0,0.0
341,8479312,2024,Alex Lyon,DET,G,all,19,59166.0,46.88,44.0,937.0,34.15,47.0,121.2,94.0,495.98,445.0,15.73,1.0,278.0,221.0,192.45,283.0,44.19,494.0,146.0,50.0,14.12,17.66,15.09,18.0,19.0,7.0,247.0,2.0,1.0
342,8479312,2024,Alex Lyon,DET,G,5on5,19,48623.0,33.23,34.0,747.0,25.13,30.0,98.55,80.0,387.98,349.0,12.34,1.0,214.37,162.0,157.25,236.0,31.84,405.0,100.0,37.0,10.82,12.18,10.22,16.0,15.0,3.0,205.0,2.0,1.0
343,8479312,2024,Alex Lyon,DET,G,4on5,19,3883.0,9.37,9.0,125.0,6.36,12.0,15.52,9.0,71.1,63.0,0.19,0.0,42.64,38.0,21.63,29.0,8.56,57.0,32.0,9.0,2.19,3.79,3.39,2.0,4.0,3.0,27.0,0.0,0.0
344,8479312,2024,Alex Lyon,DET,G,5on4,19,4782.0,0.46,0.0,11.0,0.34,0.0,1.08,1.0,7.68,5.0,2.77,0.0,2.36,2.0,5.53,7.0,0.46,8.0,2.0,0.0,0.26,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0
345,8481692,2024,Dustin Wolf,CGY,G,other,28,3658.0,9.86,11.0,99.0,3.97,8.0,9.63,6.0,52.53,49.0,1.26,0.0,27.39,26.0,16.44,18.0,8.6,36.0,17.0,16.0,1.15,2.31,6.4,3.0,2.0,6.0,30.0,0.0,0.0
346,8481692,2024,Dustin Wolf,CGY,G,all,28,101162.0,84.04,72.0,1695.0,59.14,94.0,218.89,206.0,886.19,844.0,30.06,2.0,471.24,388.0,345.74,445.0,80.26,887.0,232.0,90.0,24.82,29.04,30.18,23.0,29.0,20.0,486.0,2.0,1.0
347,8481692,2024,Dustin Wolf,CGY,G,5on5,28,82655.0,56.85,40.0,1342.0,42.87,65.0,177.34,167.0,690.79,655.0,24.19,1.0,370.4,306.0,280.46,370.0,55.45,732.0,163.0,56.0,20.41,20.21,16.22,18.0,15.0,7.0,391.0,0.0,0.0
348,8481692,2024,Dustin Wolf,CGY,G,4on5,28,7305.0,15.16,16.0,220.0,11.18,21.0,28.67,30.0,120.08,112.0,0.65,0.0,66.16,48.0,34.35,44.0,14.1,101.0,43.0,16.0,2.67,5.46,7.04,1.0,8.0,7.0,60.0,0.0,0.0
349,8481692,2024,Dustin Wolf,CGY,G,5on4,28,7544.0,1.76,4.0,24.0,0.85,0.0,2.22,2.0,17.52,22.0,3.93,1.0,4.98,5.0,11.67,11.0,1.71,13.0,7.0,2.0,0.35,0.89,0.51,0.0,4.0,0.0,2.0,2.0,1.0
350,8483530,2024,Jaxson Stauber,UTA,G,other,4,499.0,0.85,0.0,19.0,0.74,1.0,2.29,0.0,10.04,7.0,0.17,0.0,6.06,6.0,3.71,6.0,0.79,12.0,1.0,1.0,0.43,0.11,0.3,0.0,0.0,0.0,5.0,0.0,0.0
351,8483530,2024,Jaxson Stauber,UTA,G,all,4,14545.0,12.53,9.0,258.0,8.38,12.0,31.72,22.0,129.24,120.0,3.82,0.0,68.22,67.0,49.0,63.0,11.96,128.0,31.0,15.0,3.98,3.99,4.55,4.0,3.0,2.0,84.0,0.0,0.0
352,8483530,2024,Jaxson Stauber,UTA,G,5on5,4,11497.0,8.9,8.0,198.0,6.23,11.0,25.79,18.0,99.87,97.0,3.02,0.0,52.0,50.0,38.85,48.0,8.49,105.0,19.0,11.0,3.08,2.58,3.23,4.0,3.0,1.0,63.0,0.0,0.0
353,8483530,2024,Jaxson Stauber,UTA,G,4on5,4,1321.0,2.36,1.0,37.0,1.27,0.0,3.41,4.0,16.72,13.0,0.07,0.0,9.5,10.0,4.95,7.0,2.27,10.0,10.0,2.0,0.46,1.1,0.8,0.0,0.0,1.0,15.0,0.0,0.0
354,8483530,2024,Jaxson Stauber,UTA,G,5on4,4,1228.0,0.42,0.0,4.0,0.14,0.0,0.23,0.0,2.62,3.0,0.56,0.0,0.67,1.0,1.48,2.0,0.42,1.0,1.0,1.0,0.01,0.2,0.22,0.0,0.0,0.0,1.0,0.0,0.0
355,8482123,2024,Drew Commesso,CHI,G,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,8482123,2024,Drew Commesso,CHI,G,all,2,4281.0,3.84,4.0,73.0,2.66,5.0,7.99,4.0,35.68,26.0,1.04,0.0,18.59,19.0,12.73,15.0,3.55,35.0,6.0,6.0,1.28,0.89,1.67,1.0,2.0,1.0,26.0,0.0,0.0
357,8482123,2024,Drew Commesso,CHI,G,5on5,2,3441.0,2.79,4.0,57.0,2.0,3.0,6.56,4.0,29.28,19.0,0.94,0.0,15.55,14.0,11.2,14.0,2.7,29.0,6.0,4.0,0.93,0.89,0.96,1.0,2.0,1.0,18.0,0.0,0.0
