,playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
358,8482123,2024,Drew Commesso,CHI,G,4on5,2,480.0,1.06,0.0,16.0,0.66,2.0,1.42,0.0,6.39,7.0,0.03,0.0,3.04,5.0,1.53,1.0,0.86,6.0,0.0,2.0,0.35,0.0,0.71,0.0,0.0,0.0,8.0,0.0,0.0
359,8482123,2024,Drew Commesso,CHI,G,5on4,2,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,8480382,2024,Alexandar Georgiev,SJS,G,other,30,2156.0,6.46,2.0,75.0,3.37,10.0,9.84,6.0,42.27,39.0,0.81,0.0,21.72,23.0,12.01,13.0,5.33,27.0,19.0,9.0,1.08,2.26,3.13,1.0,0.0,1.0,20.0,0.0,0.0
361,8480382,2024,Alexandar Georgiev,SJS,G,all,30,96768.0,86.66,98.0,1611.0,58.73,105.0,205.65,178.0,843.4,788.0,26.36,3.0,446.7,345.0,320.67,420.0,81.5,809.0,233.0,105.0,23.33,29.36,33.97,34.0,40.0,24.0,464.0,0.0,0.0
362,8480382,2024,Alexandar Georgiev,SJS,G,5on5,30,82097.0,62.49,75.0,1329.0,44.56,71.0,169.21,150.0,674.87,625.0,21.89,2.0,359.71,268.0,264.38,359.0,59.53,671.0,183.0,69.0,19.15,23.21,20.14,30.0,32.0,13.0,406.0,0.0,0.0
363,8480382,2024,Alexandar Georgiev,SJS,G,4on5,30,5955.0,15.77,17.0,181.0,9.77,23.0,23.65,19.0,108.13,105.0,0.37,0.0,59.63,52.0,32.45,34.0,14.74,96.0,25.0,24.0,2.68,3.26,9.83,3.0,5.0,9.0,36.0,0.0,0.0
364,8480382,2024,Alexandar Georgiev,SJS,G,5on4,30,6560.0,1.93,4.0,26.0,1.03,1.0,2.95,3.0,18.14,19.0,3.13,1.0,5.64,2.0,11.82,14.0,1.9,15.0,6.0,3.0,0.42,0.63,0.88,0.0,3.0,1.0,2.0,0.0,0.0
365,8478499,2024,Adin Hill,VGK,G,other,32,2346.0,11.86,4.0,107.0,4.71,7.0,10.79,12.0,61.27,50.0,0.52,0.0,36.93,36.0,14.65,21.0,9.41,41.0,25.0,15.0,1.7,3.18,6.98,0.0,2.0,2.0,26.0,0.0,0.0
366,8478499,2024,Adin Hill,VGK,G,all,32,112951.0,92.66,83.0,1901.0,64.27,110.0,236.61,165.0,964.97,840.0,31.78,2.0,528.99,478.0,374.4,492.0,86.59,975.0,251.0,104.0,28.53,31.16,32.97,26.0,31.0,26.0,571.0,2.0,1.0
367,8478499,2024,Adin Hill,VGK,G,5on5,32,97263.0,69.14,67.0,1574.0,49.76,91.0,201.38,136.0,788.1,686.0,26.8,2.0,426.12,379.0,315.49,415.0,66.11,820.0,193.0,76.0,23.76,24.08,21.3,25.0,23.0,19.0,485.0,2.0,1.0
368,8478499,2024,Adin Hill,VGK,G,4on5,32,6383.0,9.53,10.0,188.0,8.93,9.0,21.51,16.0,97.18,87.0,0.63,0.0,60.03,59.0,32.71,42.0,8.97,100.0,25.0,11.0,2.62,2.8,4.11,1.0,5.0,4.0,52.0,0.0,0.0
369,8478499,2024,Adin Hill,VGK,G,5on4,32,6959.0,1.94,2.0,25.0,0.78,3.0,2.54,1.0,16.17,15.0,3.68,0.0,4.87,3.0,10.34,12.0,1.9,12.0,7.0,2.0,0.33,1.02,0.58,0.0,1.0,1.0,4.0,0.0,0.0
370,8479361,2024,Joseph Woll,TOR,G,other,27,3121.0,6.92,8.0,90.0,4.19,4.0,9.03,8.0,47.67,40.0,0.93,0.0,29.83,29.0,13.3,16.0,6.07,35.0,23.0,7.0,1.59,3.0,2.33,3.0,5.0,0.0,25.0,0.0,0.0
371,8479361,2024,Joseph Woll,TOR,G,all,27,95316.0,82.3,70.0,1576.0,55.37,90.0,202.32,172.0,829.08,758.0,27.47,2.0,451.69,350.0,323.5,459.0,77.53,839.0,207.0,97.0,23.27,25.63,33.39,28.0,26.0,16.0,433.0,0.0,0.0
372,8479361,2024,Joseph Woll,TOR,G,5on5,27,80581.0,52.93,47.0,1267.0,40.88,68.0,167.3,142.0,651.26,594.0,23.18,2.0,357.12,263.0,265.83,384.0,51.43,698.0,152.0,56.0,18.42,18.81,15.71,24.0,17.0,6.0,361.0,0.0,0.0
373,8479361,2024,Joseph Woll,TOR,G,4on5,27,6007.0,19.74,14.0,184.0,8.95,14.0,21.78,20.0,105.58,97.0,0.31,0.0,56.59,51.0,28.61,40.0,17.54,83.0,27.0,29.0,2.5,3.22,14.02,1.0,3.0,10.0,45.0,0.0,0.0
374,8479361,2024,Joseph Woll,TOR,G,5on4,27,5607.0,2.49,1.0,30.0,1.21,4.0,3.64,1.0,21.78,24.0,2.95,0.0,6.66,6.0,14.25,17.0,2.3,19.0,5.0,5.0,0.56,0.59,1.33,0.0,1.0,0.0,1.0,0.0,0.0
375,8480981,2024,Joel Hofer,STL,G,other,18,1857.0,2.57,2.0,42.0,1.47,2.0,4.16,5.0,20.82,25.0,0.66,2.0,12.24,10.0,6.89,9.0,2.48,15.0,11.0,2.0,0.44,1.25,0.88,0.0,2.0,0.0,14.0,0.0,0.0
376,8480981,2024,Joel Hofer,STL,G,all,18,59025.0,39.05,45.0,966.0,32.11,41.0,121.81,129.0,493.86,478.0,15.12,4.0,276.4,214.0,199.92,257.0,37.32,535.0,119.0,32.0,14.97,14.06,10.03,17.0,22.0,6.0,280.0,2.0,1.0
377,8480981,2024,Joel Hofer,STL,G,5on5,18,50059.0,29.55,29.0,803.0,24.83,33.0,102.2,112.0,401.57,383.0,12.2,1.0,222.93,171.0,164.83,213.0,28.43,449.0,86.0,23.0,12.44,10.28,6.83,12.0,14.0,3.0,245.0,2.0,1.0
378,8480981,2024,Joel Hofer,STL,G,4on5,18,3095.0,5.94,10.0,99.0,5.15,6.0,13.24,11.0,57.36,55.0,0.24,0.0,36.44,31.0,18.29,23.0,5.46,56.0,19.0,6.0,1.68,2.16,2.1,3.0,4.0,3.0,18.0,0.0,0.0
379,8480981,2024,Joel Hofer,STL,G,5on4,18,4014.0,0.88,3.0,21.0,0.61,0.0,2.06,1.0,13.39,14.0,1.92,1.0,4.31,2.0,9.71,12.0,0.84,15.0,2.0,1.0,0.4,0.25,0.23,2.0,1.0,0.0,3.0,0.0,0.0
380,8481519,2024,Spencer Knight,FLA,G,other,20,1868.0,3.5,4.0,43.0,1.74,2.0,4.98,4.0,25.71,25.0,0.6,0.0,15.05,16.0,8.86,9.0,3.39,23.0,8.0,4.0,0.83,1.1,1.56,1.0,1.0,2.0,8.0,0.0,0.0
381,8481519,2024,Spencer Knight,FLA,G,all,20,67127.0,48.85,46.0,1020.0,37.33,51.0,134.47,117.0,551.37,486.0,20.39,0.0,300.68,242.0,215.92,297.0,46.67,556.0,153.0,47.0,15.33,19.12,14.4,17.0,19.0,10.0,264.0,0.0,0.0
382,8481519,2024,Spencer Knight,FLA,G,5on5,20,55908.0,36.12,36.0,827.0,28.81,38.0,112.8,100.0,445.01,387.0,16.69,0.0,242.06,191.0,177.23,245.0,35.0,459.0,121.0,32.0,12.43,14.91,8.78,16.0,14.0,6.0,215.0,0.0,0.0
383,8481519,2024,Spencer Knight,FLA,G,4on5,20,4820.0,6.83,4.0,124.0,5.84,7.0,13.7,12.0,62.81,53.0,0.56,0.0,37.97,29.0,19.45,33.0,6.54,61.0,18.0,7.0,1.77,2.33,2.72,0.0,2.0,2.0,38.0,0.0,0.0
384,8481519,2024,Spencer Knight,FLA,G,5on4,20,4531.0,2.21,2.0,21.0,0.77,4.0,2.45,1.0,14.97,17.0,2.46,0.0,4.18,4.0,8.79,8.0,1.55,9.0,6.0,4.0,0.1,0.77,1.34,0.0,2.0,0.0,2.0,0.0,0.0
385,8478024,2024,Ville Husso,DET,G,other,9,689.0,0.41,2.0,15.0,0.4,0.0,1.7,1.0,6.8,7.0,0.28,0.0,3.59,2.0,2.7,4.0,0.3,8.0,1.0,0.0,0.25,0.17,0.0,2.0,0.0,0.0,6.0,0.0,0.0
386,8478024,2024,Ville Husso,DET,G,all,9,26329.0,19.02,27.0,417.0,14.18,16.0,54.95,35.0,220.98,202.0,7.57,2.0,118.96,101.0,88.64,123.0,18.43,233.0,49.0,21.0,6.44,5.87,6.71,15.0,4.0,8.0,114.0,0.0,0.0
387,8478024,2024,Ville Husso,DET,G,5on5,9,22202.0,14.69,18.0,361.0,12.25,15.0,49.82,34.0,194.3,174.0,6.11,2.0,106.15,92.0,78.59,108.0,14.28,209.0,44.0,15.0,5.6,5.19,3.9,11.0,4.0,3.0,93.0,0.0,0.0
388,8478024,2024,Ville Husso,DET,G,4on5,9,1378.0,3.23,5.0,32.0,1.17,1.0,2.59,0.0,13.65,13.0,0.07,0.0,7.07,7.0,3.55,5.0,3.16,11.0,2.0,5.0,0.36,0.26,2.61,0.0,0.0,5.0,14.0,0.0,0.0
389,8478024,2024,Ville Husso,DET,G,5on4,9,2060.0,0.33,1.0,6.0,0.24,0.0,0.44,0.0,3.74,5.0,1.1,0.0,1.29,0.0,2.6,4.0,0.33,4.0,1.0,0.0,0.18,0.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0
390,8482447,2024,Leevi Merilainen,OTT,G,other,11,1044.0,2.52,2.0,34.0,1.22,3.0,3.46,6.0,17.3,22.0,0.39,0.0,9.54,7.0,5.64,5.0,2.3,15.0,4.0,4.0,0.62,0.5,1.4,1.0,0.0,1.0,11.0,0.0,0.0
391,8482447,2024,Leevi Merilainen,OTT,G,all,11,36179.0,27.85,22.0,575.0,18.76,31.0,73.45,68.0,296.11,279.0,9.79,1.0,157.44,121.0,118.27,164.0,25.64,302.0,74.0,30.0,8.2,9.33,10.32,8.0,6.0,8.0,169.0,0.0,0.0
392,8482447,2024,Leevi Merilainen,OTT,G,5on5,11,29411.0,16.75,17.0,456.0,13.71,20.0,59.58,52.0,226.34,209.0,7.61,1.0,123.22,97.0,93.75,129.0,16.19,250.0,49.0,16.0,6.28,6.35,4.12,7.0,5.0,5.0,141.0,0.0,0.0
393,8482447,2024,Leevi Merilainen,OTT,G,4on5,11,2968.0,7.75,3.0,68.0,3.3,7.0,8.3,9.0,40.78,40.0,0.2,0.0,20.94,16.0,11.42,18.0,6.35,26.0,17.0,10.0,0.98,1.97,4.79,0.0,1.0,2.0,15.0,0.0,0.0
394,8482447,2024,Leevi Merilainen,OTT,G,5on4,11,2756.0,0.64,0.0,14.0,0.4,1.0,1.85,0.0,10.13,7.0,1.53,0.0,3.04,1.0,6.75,11.0,0.62,10.0,3.0,0.0,0.27,0.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0
395,8482661,2024,Jesper Wallstedt,MIN,G,other,2,141.0,0.14,0.0,2.0,0.1,0.0,0.31,0.0,1.41,1.0,0.02,0.0,0.69,0.0,0.72,2.0,0.14,1.0,1.0,0.0,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,8482661,2024,Jesper Wallstedt,MIN,G,all,2,7046.0,5.3,8.0,114.0,3.62,5.0,13.88,10.0,56.98,51.0,1.6,0.0,31.32,29.0,23.06,27.0,5.11,57.0,17.0,5.0,1.49,2.18,1.63,2.0,4.0,2.0,35.0,2.0,1.0
397,8482661,2024,Jesper Wallstedt,MIN,G,5on5,2,6087.0,4.04,5.0,104.0,2.99,5.0,12.64,9.0,49.8,44.0,1.22,0.0,27.39,27.0,20.35,23.0,3.88,54.0,11.0,4.0,1.4,1.41,1.23,1.0,3.0,1.0,35.0,2.0,1.0
398,8482661,2024,Jesper Wallstedt,MIN,G,4on5,2,338.0,1.09,3.0,7.0,0.51,0.0,0.8,1.0,5.03,6.0,0.04,0.0,3.02,1.0,1.42,2.0,1.06,1.0,5.0,1.0,0.04,0.65,0.4,1.0,1.0,1.0,0.0,0.0,0.0
399,8482661,2024,Jesper Wallstedt,MIN,G,5on4,2,480.0,0.03,0.0,1.0,0.03,0.0,0.12,0.0,0.73,0.0,0.32,0.0,0.22,1.0,0.58,0.0,0.03,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,8477992,2024,Jonas Johansson,TBL,G,other,13,1296.0,1.91,0.0,26.0,1.1,0.0,2.66,1.0,13.72,9.0,0.56,0.0,7.63,9.0,4.18,8.0,1.79,9.0,7.0,2.0,0.31,1.03,0.56,0.0,0.0,0.0,8.0,0.0,0.0
401,8477992,2024,Jonas Johansson,TBL,G,all,13,44460.0,36.69,40.0,748.0,27.29,36.0,99.69,74.0,400.37,368.0,13.14,1.0,217.86,176.0,156.71,226.0,34.94,403.0,113.0,36.0,12.23,13.92,10.53,20.0,16.0,4.0,196.0,0.0,0.0
402,8477992,2024,Jonas Johansson,TBL,G,5on5,13,37934.0,28.33,30.0,632.0,22.12,30.0,86.51,66.0,337.18,308.0,10.8,1.0,182.93,144.0,134.76,196.0,27.1,354.0,84.0,28.0,10.21,10.09,8.02,17.0,9.0,4.0,166.0,0.0,0.0
403,8477992,2024,Jonas Johansson,TBL,G,4on5,13,2500.0,5.83,8.0,78.0,3.66,6.0,8.99,7.0,40.99,40.0,0.38,0.0,23.91,22.0,12.05,13.0,5.44,30.0,20.0,6.0,1.33,2.55,1.95,2.0,6.0,0.0,22.0,0.0,0.0
404,8477992,2024,Jonas Johansson,TBL,G,5on4,13,2730.0,0.57,1.0,11.0,0.37,0.0,1.4,0.0,7.8,10.0,1.32,0.0,2.98,1.0,5.39,9.0,0.56,9.0,2.0,0.0,0.33,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0
405,8475683,2024,Sergei Bobrovsky,FLA,G,other,34,4345.0,9.0,5.0,126.0,5.2,5.0,15.09,9.0,70.74,65.0,1.48,0.0,40.09,37.0,24.2,40.0,8.23,65.0,19.0,12.0,2.38,2.39,4.23,2.0,1.0,2.0,30.0,0.0,0.0
406,8475683,2024,Sergei Bobrovsky,FLA,G,all,34,120394.0,90.78,91.0,1775.0,64.07,97.0,238.14,194.0,967.28,918.0,37.55,2.0,522.48,432.0,375.18,508.0,86.4,1006.0,211.0,106.0,27.47,25.89,37.42,32.0,35.0,24.0,452.0,0.0,0.0
407,8475683,2024,Sergei Bobrovsky,FLA,G,5on5,34,97220.0,57.62,61.0,1367.0,44.59,73.0,187.89,158.0,728.83,692.0,29.59,1.0,390.69,319.0,295.88,390.0,55.43,788.0,154.0,59.0,21.41,18.97,17.26,27.0,27.0,7.0,366.0,0.0,0.0
408,8475683,2024,Sergei Bobrovsky,FLA,G,4on5,34,9501.0,22.92,24.0,258.0,13.55,19.0,32.43,26.0,152.06,144.0,0.9,0.0,86.23,69.0,44.78,66.0,21.58,137.0,35.0,33.0,3.2,4.23,15.49,2.0,7.0,15.0,53.0,0.0,0.0
409,8475683,2024,Sergei Bobrovsky,FLA,G,5on4,34,9328.0,0.67,1.0,18.0,0.52,0.0,2.09,0.0,12.39,13.0,5.41,1.0,4.1,5.0,9.23,11.0,0.66,14.0,3.0,0.0,0.37,0.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
410,8477831,2024,Pheonix Copley,LAK,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,8477831,2024,Pheonix Copley,LAK,G,all,1,1649.0,1.01,2.0,16.0,0.71,1.0,1.89,1.0,9.47,12.0,0.48,0.0,4.45,5.0,3.67,3.0,0.94,7.0,3.0,2.0,0.16,0.34,0.51,1.0,1.0,0.0,4.0,0.0,0.0
412,8477831,2024,Pheonix Copley,LAK,G,5on5,1,1142.0,0.24,0.0,9.0,0.26,0.0,0.98,1.0,4.53,6.0,0.35,0.0,2.51,4.0,1.87,1.0,0.24,5.0,1.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,3.0,0.0,0.0
413,8477831,2024,Pheonix Copley,LAK,G,4on5,1,147.0,0.64,2.0,5.0,0.38,1.0,0.73,0.0,3.43,4.0,0.0,0.0,1.46,1.0,0.69,0.0,0.57,1.0,1.0,2.0,0.03,0.1,0.51,1.0,1.0,0.0,1.0,0.0,0.0
414,8477831,2024,Pheonix Copley,LAK,G,5on4,1,360.0,0.13,0.0,2.0,0.06,0.0,0.18,0.0,1.5,2.0,0.13,0.0,0.48,0.0,1.11,2.0,0.13,1.0,1.0,0.0,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,8470594,2024,Marc-Andre Fleury,MIN,G,other,17,1581.0,4.0,2.0,55.0,2.07,6.0,5.24,1.0,26.48,23.0,0.45,0.0,15.73,15.0,8.94,13.0,3.63,21.0,10.0,6.0,0.9,1.18,1.93,1.0,0.0,1.0,18.0,0.0,0.0
416,8470594,2024,Marc-Andre Fleury,MIN,G,all,17,57434.0,38.63,44.0,923.0,30.96,38.0,117.61,76.0,477.56,459.0,14.97,0.0,268.12,228.0,191.85,277.0,37.24,526.0,103.0,34.0,14.43,12.58,11.62,19.0,16.0,9.0,260.0,2.0,1.0
417,8470594,2024,Marc-Andre Fleury,MIN,G,5on5,17,48323.0,26.46,31.0,765.0,24.24,25.0,99.82,69.0,391.09,382.0,12.33,0.0,220.53,189.0,161.98,232.0,25.7,451.0,78.0,17.0,12.08,9.65,4.73,15.0,14.0,2.0,219.0,2.0,1.0
418,8470594,2024,Marc-Andre Fleury,MIN,G,4on5,17,3553.0,7.4,10.0,90.0,4.27,7.0,11.24,6.0,51.66,45.0,0.2,0.0,29.44,21.0,15.08,25.0,7.15,46.0,14.0,9.0,1.28,1.65,4.47,3.0,1.0,6.0,21.0,0.0,0.0
419,8470594,2024,Marc-Andre Fleury,MIN,G,5on4,17,3977.0,0.77,1.0,13.0,0.38,0.0,1.31,0.0,8.34,9.0,1.99,0.0,2.41,3.0,5.85,7.0,0.76,8.0,1.0,2.0,0.18,0.1,0.49,0.0,1.0,0.0,2.0,0.0,0.0
420,8481033,2024,Akira Schmid,VGK,G,other,1,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
421,8481033,2024,Akira Schmid,VGK,G,all,1,2005.0,0.75,0.0,31.0,1.36,1.0,4.1,4.0,17.92,12.0,0.63,0.0,9.74,11.0,7.51,8.0,0.74,23.0,1.0,0.0,0.61,0.14,0.0,0.0,0.0,0.0,7.0,0.0,0.0
422,8481033,2024,Akira Schmid,VGK,G,5on5,1,1490.0,0.61,0.0,21.0,0.67,0.0,2.67,2.0,11.83,7.0,0.55,0.0,6.21,8.0,5.48,6.0,0.61,15.0,1.0,0.0,0.47,0.14,0.0,0.0,0.0,0.0,5.0,0.0,0.0
423,8481033,2024,Akira Schmid,VGK,G,4on5,1,296.0,0.14,0.0,9.0,0.69,1.0,1.43,2.0,6.09,5.0,0.0,0.0,3.53,3.0,2.03,2.0,0.13,8.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
424,8481033,2024,Akira Schmid,VGK,G,5on4,1,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,8479406,2024,Filip Gustavsson,MIN,G,other,34,3010.0,12.47,6.0,123.0,5.01,8.0,12.63,12.0,68.24,64.0,0.94,0.0,37.29,26.0,20.36,38.0,9.9,44.0,27.0,19.0,1.84,3.74,6.89,2.0,2.0,2.0,33.0,0.0,0.0
426,8479406,2024,Filip Gustavsson,MIN,G,all,34,119468.0,98.26,85.0,2074.0,71.29,94.0,260.53,224.0,1081.91,993.0,32.97,2.0,601.15,422.0,426.45,667.0,92.52,1130.0,255.0,110.0,31.46,31.16,35.65,22.0,29.0,34.0,579.0,0.0,0.0
427,8479406,2024,Filip Gustavsson,MIN,G,5on5,34,100635.0,65.19,53.0,1660.0,53.5,71.0,213.39,185.0,846.91,765.0,26.65,1.0,471.05,326.0,343.62,539.0,62.83,925.0,186.0,65.0,24.83,22.43,17.93,17.0,19.0,17.0,484.0,0.0,0.0
428,8479406,2024,Filip Gustavsson,MIN,G,4on5,34,7568.0,18.63,23.0,254.0,11.58,15.0,30.85,24.0,140.95,135.0,0.57,0.0,84.24,67.0,43.66,64.0,17.93,133.0,37.0,24.0,3.95,4.33,10.34,2.0,6.0,15.0,60.0,0.0,0.0
429,8479406,2024,Filip Gustavsson,MIN,G,5on4,34,8255.0,1.92,2.0,35.0,1.15,0.0,3.32,3.0,24.37,27.0,4.77,1.0,7.86,3.0,18.01,25.0,1.81,26.0,5.0,2.0,0.78,0.65,0.49,0.0,2.0,0.0,2.0,0.0,0.0
430,8476899,2024,Matt Murray,TOR,G,other,2,367.0,0.16,1.0,6.0,0.17,0.0,0.53,0.0,2.87,3.0,0.09,0.0,1.7,1.0,1.36,2.0,0.16,4.0,0.0,0.0,0.16,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
431,8476899,2024,Matt Murray,TOR,G,all,2,7119.0,4.42,7.0,122.0,3.84,3.0,15.95,15.0,61.54,58.0,2.17,0.0,35.97,25.0,25.72,38.0,4.36,75.0,11.0,2.0,2.16,1.29,0.97,5.0,1.0,1.0,34.0,0.0,0.0
432,8476899,2024,Matt Murray,TOR,G,5on5,2,5862.0,3.42,5.0,101.0,3.15,3.0,14.06,11.0,51.68,46.0,1.86,0.0,29.7,22.0,21.87,33.0,3.38,62.0,11.0,1.0,1.82,1.29,0.32,4.0,1.0,0.0,27.0,0.0,0.0
433,8476899,2024,Matt Murray,TOR,G,4on5,2,319.0,0.83,1.0,13.0,0.51,0.0,1.23,4.0,6.23,8.0,0.02,0.0,4.31,2.0,1.92,2.0,0.81,8.0,0.0,1.0,0.17,0.0,0.66,0.0,0.0,1.0,4.0,0.0,0.0
434,8476899,2024,Matt Murray,TOR,G,5on4,2,571.0,0.01,0.0,2.0,0.02,0.0,0.13,0.0,0.75,1.0,0.21,0.0,0.25,0.0,0.58,1.0,0.01,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
435,8480947,2024,Kevin Lankinen,VAN,G,other,32,3173.0,6.15,10.0,97.0,4.13,4.0,11.35,6.0,53.27,48.0,0.87,1.0,32.22,29.0,17.23,24.0,5.89,52.0,14.0,7.0,2.21,1.68,2.26,6.0,1.0,3.0,24.0,0.0,0.0
436,8480947,2024,Kevin Lankinen,VAN,G,all,32,113930.0,84.07,81.0,1834.0,63.99,87.0,234.87,169.0,957.02,859.0,29.08,4.0,527.87,446.0,379.46,540.0,80.12,1002.0,241.0,80.0,27.11,30.74,26.23,38.0,23.0,20.0,511.0,0.0,0.0
437,8480947,2024,Kevin Lankinen,VAN,G,5on5,32,93307.0,54.08,54.0,1421.0,44.09,57.0,185.78,136.0,723.71,645.0,23.55,2.0,397.69,339.0,299.01,419.0,52.22,794.0,169.0,42.0,19.97,22.1,12.01,29.0,18.0,7.0,416.0,0.0,0.0
438,8480947,2024,Kevin Lankinen,VAN,G,4on5,32,9596.0,21.71,15.0,278.0,14.26,24.0,34.05,25.0,157.71,142.0,0.98,1.0,89.16,78.0,48.17,71.0,19.88,133.0,52.0,28.0,4.22,6.19,11.29,2.0,3.0,10.0,65.0,0.0,0.0
439,8480947,2024,Kevin Lankinen,VAN,G,5on4,32,7854.0,1.92,1.0,34.0,1.32,2.0,3.07,2.0,19.31,21.0,3.55,0.0,7.44,0.0,13.51,23.0,1.91,20.0,5.0,3.0,0.58,0.68,0.66,0.0,1.0,0.0,6.0,0.0,0.0
440,8481020,2024,Justus Annunen,NSH,G,other,20,2734.0,5.17,6.0,78.0,3.28,4.0,8.6,11.0,40.59,39.0,1.06,1.0,25.54,22.0,11.96,13.0,4.55,31.0,20.0,5.0,1.15,2.34,1.69,1.0,4.0,1.0,22.0,0.0,0.0
441,8481020,2024,Justus Annunen,NSH,G,all,20,59816.0,46.57,49.0,958.0,33.84,44.0,120.75,111.0,499.26,463.0,17.48,1.0,274.86,227.0,195.17,257.0,43.86,496.0,150.0,42.0,14.64,18.25,13.67,23.0,18.0,8.0,270.0,0.0,0.0
442,8481020,2024,Justus Annunen,NSH,G,5on5,20,48639.0,30.24,29.0,755.0,24.36,34.0,97.16,82.0,382.8,348.0,13.4,0.0,208.86,174.0,155.51,210.0,29.0,405.0,100.0,24.0,11.5,12.24,6.5,19.0,8.0,2.0,226.0,0.0,0.0
443,8481020,2024,Justus Annunen,NSH,G,4on5,20,3985.0,10.17,13.0,102.0,5.58,5.0,12.8,17.0,62.48,63.0,0.16,0.0,36.05,30.0,18.35,20.0,9.31,48.0,24.0,13.0,1.7,2.97,5.49,3.0,5.0,5.0,17.0,0.0,0.0
444,8481020,2024,Justus Annunen,NSH,G,5on4,20,4458.0,1.0,1.0,23.0,0.62,1.0,2.19,1.0,13.39,13.0,2.86,0.0,4.4,1.0,9.34,14.0,1.0,12.0,6.0,0.0,0.29,0.71,0.0,0.0,1.0,0.0,5.0,0.0,0.0
445,8482821,2024,Arvid Soderblom,CHI,G,other,22,1902.0,5.95,5.0,59.0,3.19,6.0,7.08,5.0,36.77,35.0,0.46,0.0,21.36,23.0,10.13,10.0,5.52,30.0,9.0,10.0,1.25,1.17,3.52,1.0,0.0,4.0,10.0,0.0,0.0
446,8482821,2024,Arvid Soderblom,CHI,G,all,22,76258.0,67.64,61.0,1336.0,51.22,74.0,172.13,129.0,727.22,675.0,18.53,1.0,403.7,313.0,282.2,422.0,63.72,755.0,169.0,77.0,21.73,22.08,23.83,27.0,21.0,13.0,335.0,0.0,0.0
447,8482821,2024,Arvid Soderblom,CHI,G,5on5,22,64616.0,49.2,49.0,1101.0,39.03,55.0,143.91,104.0,588.87,549.0,16.03,1.0,324.25,242.0,238.1,362.0,47.26,629.0,133.0,52.0,18.09,17.54,13.58,24.0,20.0,5.0,287.0,0.0,0.0
448,8482821,2024,Arvid Soderblom,CHI,G,4on5,22,6035.0,11.73,6.0,162.0,8.57,13.0,19.94,20.0,93.45,83.0,0.26,0.0,55.33,44.0,28.39,44.0,10.19,88.0,25.0,14.0,2.2,3.11,6.42,2.0,1.0,3.0,35.0,0.0,0.0
449,8482821,2024,Arvid Soderblom,CHI,G,5on4,22,3705.0,0.77,1.0,13.0,0.42,0.0,1.21,0.0,8.12,8.0,1.77,0.0,2.77,4.0,5.58,6.0,0.76,8.0,2.0,1.0,0.19,0.27,0.31,0.0,0.0,1.0,2.0,0.0,0.0
